audit_id,mapping_id,club_id,entity_id,entity_label,article_date,article_url,source_common_name,source_locations,matched_all_names,sample_rank,query_method,retrieved_at,reviewer,is_true_club_match,exclusion_reason,reviewed_at,review_basis,source_gkg_record_id,source_archive_timestamp
2bf53b08-d128-5229-85ef-89c441b07cdc,DET-current,DET,Q194116,Detroit Red Wings,2025-12-20,https://www.yardbarker.com/nhl/articles/penguins_sidney_crosby_could_make_history_vs_canadiens/s1_13132_43228944,yardbarker.com,"4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#59;4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#561;4#Rimouski, Quebec, Canada#CA#CA10#12780#48.4333#-68.5167#-572272#1047;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#296","Sidney Crosby,14;Pittsburgh Penguins,138;Quebecer Mario,183;Linus Ullmark,218;Rimouski Oceanic,1127;Steve Yzerman,1490;Detroit Red Wings,1679",4,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
25a35b70-e3bd-5ca4-9c79-d907ac6db516,DET-current,DET,Q194116,Detroit Red Wings,2024-03-09,https://www.metro.us/sabres-overcome-2-goal-deficit-and-disallowed-ot-goal-in-3-2-shootout-win-over-oilers/,metro.us,,"Alex Tuch,40;Buffalo Sabres,97;Edmonton Oilers,197;Tage Thompson,289;Pekka Luukkonen,398;Ryan Nugent-Hopkins,556;Warren Foegele,636;Connor McDavid,868;Erik Karlsson,1282;Owen Power,1420;Bowen Byram,1605;Leon Draisaitl,1945;Ryan Gibbons,2512;Pittsburgh Penguins,2725;Detroit Red Wings,2775",5,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
a2620a96-5325-5bd6-a4bb-ebc607844a5c,EDM-current,EDM,Q205973,Edmonton Oilers,2025-11-11,https://www.edmontonexaminer.com:443/news/local-news/edmonton-oilers-honour-war-veterans-remembrance-day,edmontonexaminer.com,"1#Canadians#CA#CA##60#-96#CA#2596;1#Canadian#CA#CA##60#-96#CA#347;1#Canadian#CA#CA##60#-96#CA#449;1#Canadian#CA#CA##60#-96#CA#1281;1#Canadian#CA#CA##60#-96#CA#1516;1#Canadian#CA#CA##60#-96#CA#4028;1#Canadian#CA#CA##60#-96#CA#4941;1#Hong Kong#HK#HK##22.25#114.166667#HK#4452;1#Hong Kong#HK#HK##22.25#114.166667#HK#4573;4#Cold Lake, Alberta, Canada#CA#CA01#154724#54.465#-110.183#-562834#1767;4#Cold Lake, Alberta, Canada#CA#CA01#154724#54.465#-110.183#-562834#3361;1#Canada#CA#CA##60#-96#CA#162;1#Canada#CA#CA##60#-96#CA#537;1#Canada#CA#CA##60#-96#CA#997;1#Canada#CA#CA##60#-96#CA#1775;1#Canada#CA#CA##60#-96#CA#3369;1#Canada#CA#CA##60#-96#CA#3521","Edmonton Oilers,58;Remembrance Day,126;Armed Forces,378;Edmonton Oilers,448;Canadian Armed Forces,486;Marty Jones,541;World War,585;Jackie Carmichael,617;Jake Walman,674;Jack Roslovic,748;Edmonton Oiler,774;Columbus Blue Jackets,809;Rogers Place,967;Remembrance Day,1000;Edmonton Oilers,1517;Canadian Armed Forces,1555;Columbus Blue,1622;Bob Jazwinski,1676;Jackie Carmichael,1747;Bob Jazwinski,1795;Cold Lake,1812;Old Timer,2056;United Nations,2706;Old Timer,3430;Oilers Warriors,3521;Remembrance Day,3838;Edmonton Oilers Community Foundation,4018;Homes For Heroes,4163;Wounded Warriors,4185;Royal Canadian Legion,4212;Military Family Resource Centres,4256;Oilers Warrior,4284;Oilers Connor McDavid,4347;Columbus Blue Jackets,4414;Edmonton Oilers,4556;Hong Kong,4675;Second World War,4703;Edmonton Journal,5123;Edmonton Sun,5141;National Post,5160;Edmonton Journal,5222",1,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
f40405e7-ed32-588a-a7d2-7af8d0a2cb0d,EDM-current,EDM,Q205973,Edmonton Oilers,2024-05-04,https://oilonwhyte.com/posts/kris-knoblauch-snubbed-jack-adams-nominations,oilonwhyte.com,,"Edmonton Oiler,106;Jack Adams,194;Jay Woodcraft,439;Rick Bowness,952;Winnipeg Jets,973;Andrew Brunette,994;Nashville Predators,1021;Rick Tocchet,1043;Rick Tocchet,1653;Jack Adams,2708;Jack Adams Award,2763;Kris Knoblauch,2798;Edmonton Oilers,2848",2,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
b209bac9-ab02-50be-a7cb-f8c911a7a40f,EDM-current,EDM,Q205973,Edmonton Oilers,2025-12-22,https://www.640wxsm.com/2025/12/21/oilers-score-first-four-goals-hold-off-golden-knights-by-one/,640wxsm.com,"2#Utah, United States#US#USUT##40.1135#-111.854#UT#650","Ryan Nugent-Hopkins,20;Connor McDavid,73;Edmonton Oilers,123;Vegas Golden Knights,212;Zach Hyman,377;Leon Draisaitl,426;Pacific Division,526;Tristan Jarry,809;Noah Hanifin,917;Mitch Marner,953;Pavel Dorofeyev,998;Golden Knights,1132;Jeremy Lauzon,1359;Darnell Nurse,1913;Golden Knights,2108",3,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
888f101e-492b-5df8-b73a-451f2e9c9f39,EDM-current,EDM,Q205973,Edmonton Oilers,2024-05-12,https://www.coastreporter.net/local-news/reader-photos-the-aurora-dance-over-the-sunshine-coast-8733447,coastreporter.net,1#Canada#CA#CA##60#-96#CA#338;1#Canada#CA#CA##60#-96#CA#522;1#Canada#CA#CA##60#-96#CA#766;1#Canada#CA#CA##60#-96#CA#844;1#Canada#CA#CA##60#-96#CA#984;1#Sweden#SW#SW##62#15#SW#1733;1#Canadian#CA#CA##60#-96#CA#631;1#American#US#US##39.828175#-98.5795#US#1010,"While Sunshine Coasters,24;Vancouver Canuck,78;Edmonton Oilers,115;Stanley Cup Playoffs,175;Weather Canada,561;Space Weather Forecast,749;Space Weather Canada,932;Space Weather Canada,1094;American National Oceanic,1138;Atmospheric Administration,1169;Space Weather Prediction Centre,1218;South Africa,1936",4,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
cb333184-bf3b-5ef4-b5c5-f4cbbc19b3f3,EDM-current,EDM,Q205973,Edmonton Oilers,2025-08-20,https://www.muskokaregion.com/news/toronto-maple-leafs-tickets-on-sale/article_0235f30b-ed95-5a30-90ac-940fd7441818.html,muskokaregion.com,"3#Tampa Bay, Florida, United States#US#USFL#FL103#27.765#-82.5825#294169#1629;2#Colorado, United States#US#USCO##39.0646#-105.327#CO#2001;2#Florida, United States#US#USFL##27.8333#-81.717#FL#1873;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#7;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#192;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#808;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#1521;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#1724;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#1809;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#2022;3#Dallas, Texas, United States#US#USTX#TX113#32.7831#-96.8067#1380944#2091","Toronto Maple Leafs,20;Toronto Maple Leafs,216;Maple Leafs,564;Montreal Canadiens,595;Ottawa Senators,842;Maple Leafs,935;Montreal Canadiens,1062;Detroit Red,1146;Maple Leafs,1347;Sidney Crosby,1532;Pittsburgh Penguins,1560;Connor McDavid,1756;Edmonton Oilers,1780;Connor Bedard,1848;Chicago Blackhawks,1875;Mitch Marner,2023;Nathan MacKinnon,2092;Colorado Avalanche,2119;Montreal Canadiens,2508;Mitch Marner,2664",5,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
30a6a89e-f928-5234-a4fd-4746b023d75c,FLA-current,FLA,Q204623,Florida Panthers,2025-08-12,https://www.insidehalton.com/news/ontario-residents-can-enjoy-a-dq-blizzard-and-support-their-local-childrens-hospital/article_8f98fc1d-51ab-503a-93ff-c1af1af7d3aa.html,insidehalton.com,"1#Canada#CA#CA##60#-96#CA#246;1#Canada#CA#CA##60#-96#CA#710;1#Canada#CA#CA##60#-96#CA#1601;1#Canada#CA#CA##60#-96#CA#2113;1#Canada#CA#CA##60#-96#CA#2310;1#Canadian#CA#CA##60#-96#CA#480;1#Canadian#CA#CA##60#-96#CA#1194;1#Canadian#CA#CA##60#-96#CA#1889;2#Florida, United States#US#USFL##27.8333#-81.717#FL#888;1#Canadians#CA#CA##60#-96#CA#1398","Dairy Queen Blizzard,125;Treat Day,216;Mixing Bowl Mashup,308;Caramel Crave Blizzards,356;Miracle Treat Day,449;Stanley Cup,510;Brad Marchand,533;Florida Panthers,879;Blizzard Treat,1246;Miracle Treat Day,1299;Miracle Treat,1443;Candida Ness,1543;Miracle Treat Day,1816;Miracle Treat Day,1976;Miracle Treat Day,2240;Adam Starkman,2335;Blizzard Treat,2420",1,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
3e660bda-7c3c-5f67-b6e9-701fe8ecab40,FLA-current,FLA,Q204623,Florida Panthers,2025-01-16,https://wmtram.com/2025/01/15/things-to-do-in-new-jersey-this-weekend-january-17-january-19/,wmtram.com,"3#Jersey City, New Jersey, United States#US#USNJ#NJ017#40.7282#-74.0776#877450#2522;3#Jersey City, New Jersey, United States#US#USNJ#NJ017#40.7282#-74.0776#877450#2556;2#Florida, United States#US#USFL##27.8333#-81.717#FL#77;2#Florida, United States#US#USFL##27.8333#-81.717#FL#248;2#Florida, United States#US#USFL##27.8333#-81.717#FL#415;3#Newark, New Jersey, United States#US#USNJ#NJ013#40.7357#-74.1724#878762#113;3#Newark, New Jersey, United States#US#USNJ#NJ013#40.7357#-74.1724#878762#374;3#Newark, New Jersey, United States#US#USNJ#NJ013#40.7357#-74.1724#878762#1802;3#Newark, New Jersey, United States#US#USNJ#NJ013#40.7357#-74.1724#878762#2119;3#Liberty Science Center, New Jersey, United States#US#USNJ#NJ017#40.7098#-74.054#2057619#795;3#Liberty Science Center, New Jersey, United States#US#USNJ#NJ017#40.7098#-74.054#2057619#2264;3#Liberty Science Center, New Jersey, United States#US#USNJ#NJ017#40.7098#-74.054#2057619#2491;1#Jersey#JE#JE##49.216667#-2.116667#JE#33;1#Jersey#JE#JE##49.216667#-2.116667#JE#99;1#Jersey#JE#JE##49.216667#-2.116667#JE#141;1#Jersey#JE#JE##49.216667#-2.116667#JE#193;1#Jersey#JE#JE##49.216667#-2.116667#JE#300;1#Jersey#JE#JE##49.216667#-2.116667#JE#402;1#Jersey#JE#JE##49.216667#-2.116667#JE#448;1#Jersey#JE#JE##49.216667#-2.116667#JE#560;1#Jersey#JE#JE##49.216667#-2.116667#JE#1156;1#Jersey#JE#JE##49.216667#-2.116667#JE#1600;1#Jersey#JE#JE##49.216667#-2.116667#JE#1666;1#Jersey#JE#JE##49.216667#-2.116667#JE#1830;1#Jersey#JE#JE##49.216667#-2.116667#JE#1869;1#Jersey#JE#JE##49.216667#-2.116667#JE#1943;1#Jersey#JE#JE##49.216667#-2.116667#JE#2147;1#Jersey#JE#JE##49.216667#-2.116667#JE#2517;1#Jersey#JE#JE##49.216667#-2.116667#JE#2551;1#Jersey#JE#JE##49.216667#-2.116667#JE#2584;1#Jersey#JE#JE##49.216667#-2.116667#JE#3043;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#33;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#99;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#141;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#193;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#300;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#402;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#448;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#560;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#1156;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#1600;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#1666;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#1830;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#1869;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#1943;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#2147;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#2584;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#3043;3#Long Branch, New Jersey, United States#US#USNJ#NJ025#40.3043#-73.9924#882496#1128;3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#1624;3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#1690;3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#1969;3#Atlantic City, New Jersey, United States#US#USNJ#NJ001#39.3643#-74.4229#874413#3252","New Jersey This Weekend,50;New Jersey Devils,123;Jacob Markstrom,163;New Jersey Devils,193;Sam Reinhart,223;Florida Panthers,252;Johnathan Kovacevic,275;New Jersey Devils,305;Prudential Center,358;Florida Panthers,432;New Jersey Devils,463;New Jersey,588;Pier Village,686;Curious George,799;Liberty Science Center,833;Martin Luther King,899;Commemorative Breakfast,932;Winter Poetry,953;Family Fun Weekend,997;Winter Family Fun,1040;Pier Village,1173;Long Branch,1206;Winter Family Fun Weekend,1340;Pier Village,1356;Bead Bar,1653;New Jersey Devils,1701;New Jersey Devils,1753;Prudential Center,1872;New Jersey Devils,1963;New Jersey Devils,2039;Philadelphia Flyers,2067;Prudential Center,2185;New Jersey,2211;Liberty Science,2325;Curious George,2356;Liberty Science Center,2603;City Blvd,2623;Jersey City,2641;New Jersey,3126;Souperhero Stroll,3238;Bay Atlantic Symphony,3292;Dancing With The Stars,3329;Newsletter Delivered To Your,3389",2,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
33ddbc34-38ed-54dd-ac56-c0ad2e0e5214,FLA-current,FLA,Q204623,Florida Panthers,2023-11-03,https://www.cambodiantimes.com/news/274021056/bruins-d-charlie-mcavoy-appealing-4-game-suspension,cambodiantimes.com,"2#Florida, United States#US#USFL##27.8333#-81.717#FL#171;2#Florida, United States#US#USFL##27.8333#-81.717#FL#688;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#584","Kiyoshi Mio-United States,45;Charlie McAvoy,98;Florida Panthers,189;Oliver Ekman-Larsson,221;Gary Bettman,460;Toronto Maple Leafs,621;Player Safety,883;Field Level,1090",3,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
bb9310b0-7439-5116-8567-6100cb3a67a5,FLA-current,FLA,Q204623,Florida Panthers,2024-06-04,https://www.agassizharrisonobserver.com/news/oilers-back-in-cup-final-and-fans-from-arctic-circle-to-philippines-celebrate-7370182,agassizharrisonobserver.com,"2#Florida, United States#US#USFL##27.8333#-81.717#FL#1372;2#Florida, United States#US#USFL##27.8333#-81.717#FL#4816;2#Texas, United States#US#USTX##31.106#-97.6475#TX#4049;4#Inuvik, Northwest Territories, Canada#CA#CA13#25042#68.35#-133.7#-566625#1547;5#Northwest Territories, Northwest Territories, Canada#CA#CA13#25042#65#-118#-570392#1584;3#Dallas, Texas, United States#US#USTX#TX113#32.7831#-96.8067#1380944#847;3#Miami, Florida, United States#US#USFL#FL086#25.7743#-80.1937#295004#4717;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#3828;1#Canada#CA#CA##60#-96#CA#549;1#Canada#CA#CA##60#-96#CA#1555;1#Canada#CA#CA##60#-96#CA#1592;1#Canada#CA#CA##60#-96#CA#1969;1#Canada#CA#CA##60#-96#CA#3686;1#Canada#CA#CA##60#-96#CA#3836;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#2139;1#Philippines#RP#RP##13#122#RP#160;1#Philippines#RP#RP##13#122#RP#579;1#Mexican#MX#MX##23#-102#MX#2752;4#Saskatchewan, Manitoba, Canada#CA#CA03#154724#52.15#-97.7167#-575075#3678","Edmonton Oilers,20;Stanley Cup,48;Arctic Circle,107;Dylan Holloway,500;Gil Spanglet,809;Dallas Stars Sunday,901;Stanley Cup,1137;Rogers Place Sunday,1267;Northwest Territories,1653;Stanley Cup,1947;Carolina Hurricanes,2024;Los Angeles Kings,2241;Vancouver Canucks,2307;Joey Moss,2555;Leon Draisaitl,2824;Ritchie Valens,2934;Rogers Place,3058;Ben Stelter,3226;Saskatchewan Premier Scott Moe,3875;Premier Danielle Smith,4141;Opposition New Democrats,4498;Naheed Nenshi,4726;Florida Panthers,5018;Wayne Gretzky,5240;West Edmonton,5279",4,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
d1717c11-e8bd-5d0c-a71f-e35029a8f4c7,FLA-current,FLA,Q204623,Florida Panthers,2026-02-16,https://wpdh.com/bravest-vs-finest-game-poughkeepsie/,wpdh.com,"1#United States#US#US##39.828175#-98.5795#US#103;1#United States#US#US##39.828175#-98.5795#US#1269;1#United States#US#US##39.828175#-98.5795#US#1664;1#United States#US#US##39.828175#-98.5795#US#2172;1#United States#US#US##39.828175#-98.5795#US#2564;3#Poughkeepsie, New York, United States#US#USNY#NY027#41.7004#-73.921#961058#88;3#Poughkeepsie, New York, United States#US#USNY#NY027#41.7004#-73.921#961058#1649;3#Poughkeepsie, New York, United States#US#USNY#NY027#41.7004#-73.921#961058#2157;4#Nassau, New Providence, Bahamas, The#BF#BF23#5747#25.0833#-77.35#-1543832#2302;2#New York, United States#US#USNY##42.1497#-74.9384#NY#402;2#New York, United States#US#USNY##42.1497#-74.9384#NY#599;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2194;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2275;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2477;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2622;3#Lake Placid, New York, United States#US#USNY#NY031#44.2795#-73.9799#954931#2549;2#Florida, United States#US#USFL##27.8333#-81.717#FL#420","McCann Ice Arena,44;New Year,206;LoanDepot Park,380;New York Rangers,418;Florida Panthers,439;Hudson Valley Guns,528;Hudson Valley,607;Hudson Valley Guns,768;United States,1320;Criminal Justice,1358;Fire Science,1376;Disaster Preparedness,1403;Emergency Management,1428;Public Administration,1455;Emergency Medical,1476;Valley Guns,1562;Hoses Bravest,1580;Winter Classic,1607;McCann Ice Arena,1693;McCann Ice Arena,1844;Does New York,2292;Abandoned' Hockey Arena Look Like,2328;New York Islanders,2386;Nassau Coliseum,2412;Beautiful Photos Capturing Upstate New York,2571;Lake Placid,2659;New York,2718",5,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
d0fffaf5-6d61-582f-b4b8-f89dcf9a9539,LAK-current,LAK,Q203008,Los Angeles Kings,2026-01-21,https://dose.ca/2026/01/20/the-canadiens-inquire-about-nazem-kadri/,dose.ca,"2#Colorado, United States#US#USCO##39.0646#-105.327#CO#1379;4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#838;4#Calgary, Alberta, Canada#CA#CA01#12549#51.0833#-114.083#-561990#354;4#Calgary, Alberta, Canada#CA#CA01#12549#51.0833#-114.083#-561990#1681;3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#2645;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#1175;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#285","Nazem Kadri,12;Maple Leafs,242;Los Angeles Kings,311;Calgary Flames,366;Nick Suzuki,990;Oliver Kapanen,1022;Rasmus Andersson,1812;Nazem Kadri,1894;Brandon Hagel,2129;Brandon Hagel,2177;Carolina Hurricanes,2529;Jake Guentzel,2591;Ben Hankinson,2702",1,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
fb77ee44-e629-5a45-997f-9053c2a38af5,LAK-current,LAK,Q203008,Los Angeles Kings,2025-09-09,https://ottawasun.com/ottawa-senators/blue-line-questions-await-training-camp,ottawasun.com,"3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#6256;4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#5027;1#American#US#US##39.828175#-98.5795#US#5379;4#Calgary, Alberta, Canada#CA#CA01#12549#51.0833#-114.083#-561990#5143;4#Calgary, Alberta, Canada#CA#CA01#12549#51.0833#-114.083#-561990#5508;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#32;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#480;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#688;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#1172;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#1225;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#1774;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#1827;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#6491;4#Ottawa, Ontario, Canada#CA#CA08#12755#45.4167#-75.7#-570760#6539;2#Florida, United States#US#USFL##27.8333#-81.717#FL#3034;1#Swedish#SW#SW##62#15#SW#566;1#Swedish#SW#SW##62#15#SW#4700;1#Canada#CA#CA##60#-96#CA#40;1#Canada#CA#CA##60#-96#CA#488;1#Canada#CA#CA##60#-96#CA#696;1#Canada#CA#CA##60#-96#CA#922;1#Canada#CA#CA##60#-96#CA#1180;1#Canada#CA#CA##60#-96#CA#1233;1#Canada#CA#CA##60#-96#CA#1524;1#Canada#CA#CA##60#-96#CA#1782;1#Canada#CA#CA##60#-96#CA#1835;1#Canada#CA#CA##60#-96#CA#2173;1#Canada#CA#CA##60#-96#CA#2500;1#Canada#CA#CA##60#-96#CA#5035;1#Canada#CA#CA##60#-96#CA#5151;1#Canada#CA#CA##60#-96#CA#5516;1#Canada#CA#CA##60#-96#CA#6499;1#Canada#CA#CA##60#-96#CA#6547;2#New York, United States#US#USNY##42.1497#-74.9384#NY#1374;2#New York, United States#US#USNY##42.1497#-74.9384#NY#1976;1#Canadian#CA#CA##60#-96#CA#750","Ottawa Senators,42;Lassi Thomson,447;Ottawa Senators,508;Swedish Hockey,595;Ottawa Senators,697;Canadian Tire,747;Bruce Garrioch,911;Ken Warren,927;Tim Baines,942;Gary Dimmock,989;Lynn Saxberg,1043;Ottawa Sun,1137;New York Times,1339;Bruce Garrioch,1493;Ken Warren,1509;Tim Baines,1524;Gary Dimmock,1571;Lynn Saxberg,1625;Ottawa Sun,1719;New York Times,1921;Stanley Cup,2851;Florida Panthers,2877;Jake Sanderson,2909;Thomas Chabot,2928;Artem Zub,2943;Jordan Spence,2962;Tyler Kleven,2980;Nikolas Matinpalo,3002;Nick Jensen,3186;Steve Staios,3364;Lassi Thomson,4476;Cameron Crotty,4760;Donovan Sebrango,4826;Carter Yakemchuk,4908;Travis Green,5016;Western Hockey League,5085;Calgary Hitmen,5101;American Hockey League,5346;Los Angeles Kings,6242;Ottawa Senators,6476;Ottawa Senators,6514;Max Guenette,6892",2,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
d7b39b8d-b5b3-5a64-8e2b-e5284adbb668,LAK-current,LAK,Q203008,Los Angeles Kings,2026-03-12,https://clutchpoints.com/nhl/los-angeles-kings/kings-biggest-mistake-2026-nhl-trade-deadline,clutchpoints.com,"2#Utah, United States#US#USUT##40.1135#-111.854#UT#1340;2#Colorado, United States#US#USCO##39.0646#-105.327#CO#2288;2#Colorado, United States#US#USCO##39.0646#-105.327#CO#2550;4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#553;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#15;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#478;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#1427;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#1629;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#1817","Los Angeles Kings,22;Artemi Panarin,154;New York Rangers,180;Ken Holland,342;Corey Perry,386;Warren Foegele,405;Los Angeles,496;Scott Laughton,539;Toronto Maple,562;Seattle Kraken,1121;San Jose Sharks,1334;Utah Mammoth,1386;Los Angeles,1470;Central Division,1540;Corey Perry,1600;Angeles Kings,1641;Corey Perry,1664;Vegas Golden Knights,1743;Tampa Bay Lightning,1880;Colorado Avalanche,2313",3,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
a4175aaa-4669-558e-a76e-323a5347fef0,LAK-current,LAK,Q203008,Los Angeles Kings,2025-11-09,https://www.640wxsm.com/2025/11/09/kings-continue-road-winning-ways-with-third-period-surge-past-penguins/,640wxsm.com,"2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#967;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#123;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#215;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#682;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#1267","Kevin Fiala,12;Los Angeles Kings,140;Pittsburgh Penguins,194;Corey Perry,263;Cody Ceci,286;Erik Karlsson,501;Sergei Murashov,544;Anze Kopitar,661;Los Angeles,696;King Darcy Kuemper,778;Anthony Mantha,826;Tristan Jarry,917;Arturs Silovs,940;New Jersey,996;Evgeni Malkin,1249;Los Angeles,1319;Kris Letang,1832",4,gkg_allnames_exact_validity_aware,2026-08-03T20:42:18Z,Codex manual review,true,,2026-08-03,URL path and GKG AllNames context establish an article-context reference to the registered NHL club,,
